male_time_decay_dynamic,female_time_decay_dynamic
0.9487539536278345,0.9213483146067417
0.7645940609280356,0.7373719849124447
0.7506328038543107,0.7197575459032683
0.7906917203311647,0.7197575459032683
0.7253287260804392,0.8469639395647922
0.736840933634879,0.7542320419163919
0.7268179356817365,0.720229033755516
0.8199612039710429,0.720229033755516
0.8158157825706839,0.971539591300806
0.6605905571433616,0.971539591300806
0.7699176578831441,0.7557828246222323
0.7660145718851976,0.7202340056047312
0.8692655595051294,0.7654938461902839
0.8049671105164015,0.6700562266650525
0.9412112785545417,0.7545270222618284
0.8158910085496723,0.7504810379003872
0.8242755026754035,0.7695141911139808
0.8780813332762598,0.746603824192385
0.8425701356899676,0.600886573814974
0.7692094017105677,0.7516837169124279
0.8870147624765958,0.8412897740311907
0.7986080981957444,0.8224267755397138
0.7931354375279805,0.8794184864810161
0.809853537716654,0.8883313465939362
0.8284325859085466,0.8883313465939362
0.8857822534642239,0.6691664943584535
0.8903408240830886,0.6691664943584535
0.7295725807854112,0.8554006944162384
0.805958995855789,0.9016560744966875
0.804579895474216,0.8908312626753861
0.8485197286197155,0.6699906876019004
0.8496852112145752,0.6699906876019004
0.7538528591535084,0.9474940775705636
0.8432735209229036,0.803534762205353
0.8765020950544228,0.8178431848605323
0.7941148637164795,0.8178431848605322
0.8539714133431537,0.830282990093295
0.8527165899628681,0.8408722687268658
0.8354470440679115,0.7041606621995374
0.8863707865061339,0.8436084266610211
0.8963293125461625,0.874673494312375
0.8864296476922799,0.8127595824875109
0.7705066373803293,0.812759582487511
0.7142069514451892,0.8127595824875109
0.6421605310718119,0.8484917467136829
0.7640359934592598,0.824467340609595
0.7545287370251185,0.8244673406095949
0.8573308519101966,0.8244673406095949
0.8337283204519454,0.7767571010196932
0.8133326158956733,0.7883555814940536
0.8157099841850202,0.7696472935636117
0.7978381327170083,0.7808865942131035
0.9191165491663382,0.7808865942131035
0.8377960923546618,0.9950093251102264
0.8489878120466761,0.9950093251102264
0.9097895734039262,0.9993913654013196
0.7196491187144962,0.9484029194574732
0.7330420640015181,0.9484029194574732
0.7635475997924017,0.7632596253389218
0.9245599847815686,0.7739380054293356
0.7893218185241743,0.7605331796999172
0.7521622629112547,0.7605331796999172
0.841206876058842,0.7605331796999172
0.853329924981064,0.7605331796999172
0.9025966794513852,0.7605331796999172
0.7674421380801164,0.7605331796999172
0.8232991858568004,0.7605331796999172
0.8504266764081821,0.7605331796999172
0.873741724364517,0.7605331796999172
0.9026993937996373,0.7605331796999172
0.7971994573092143,0.9668030394411956
0.8802920335198208,0.9668030394411955
0.7484660878107854,0.6667795211916606
0.7491860261611555,0.7655549097667892
0.7530895065579222,0.7655549097667892
0.7495946193949133,0.8726512260704564
0.8343013047625859,0.8726512260704564
0.5218289980733756,0.8841518369842037
0.713573486760151,0.7346703599503315
0.7041075947780538,0.7346703599503315
0.9263692105199822,0.7346703599503315
0.8177340498091049,0.671482723888091
0.8832217076744323,0.8529544793124192
0.8172624691827716,0.8886513466345831
0.885733702276715,0.8643831031036182
0.8692202188563901,0.7683042467947132
0.8565597459324866,0.8349558255569494
0.8650228697748898,0.7874557924403806
0.866567854934666,0.9197175066324692
0.7659902142133861,0.7957287855931228
0.8609778387563217,0.7957287855931228
0.8613294658215138,0.8555805783239252
0.772407151968943,0.8218542355425295
0.8933197456184312,0.8226116757832517
0.8990613477714471,0.86877555123596
0.8800949002408128,0.8687755512359598
