male_time_decay_dynamic,female_time_decay_dynamic
0.8349381017881705,0.8161434977578476
0.8013861652366118,0.7806612705486242
0.7460828186579554,0.8032743090061116
0.7404849344678796,0.7863736527730399
0.7580372554386992,0.7886987215480913
0.7568758870549419,0.7705086280186076
0.77347116149421,0.7588402411267396
0.7815813927041453,0.7559998268846319
0.7953254640483527,0.7444130165572435
0.7976509000325378,0.7445486448369694
0.8139315486876767,0.7439887040296154
0.8118024904139945,0.7321803931523656
0.8230665796335732,0.735998992727702
0.8213915678394705,0.7498936389342343
0.8201333344314112,0.7851579411971805
0.8217909624198393,0.7478594909175451
0.8093443257331655,0.7682894126020577
0.8210522513776926,0.8111684529315416
0.8214212892181931,0.7512801135984497
0.8304890961559686,0.7472228082954361
0.8371845877327221,0.8021075200085841
0.8391126615526786,0.8076546818063196
0.8414265061713508,0.8146700565016365
0.8393767794937907,0.8119942504059612
0.8496990432077632,0.832391702849592
0.8582407849460114,0.8243383200027264
0.8316169981279464,0.8243383200027264
0.7796975589213089,0.8221365812195975
0.7910945727827403,0.8265463328314467
0.7888839325622526,0.8259732916978895
0.8020860613061294,0.8101763136626259
0.8160675471873597,0.8111961628180815
0.8234027916504376,0.8171436812916782
0.838071042145668,0.819576051126304
0.8339900958744754,0.8329173915678587
0.8065415282332381,0.8287900247746448
0.8291120062321693,0.7866854554781031
0.8189136520242911,0.7866854554781031
0.829918471350116,0.786685455478103
0.8197437295301908,0.7866854554781031
0.8244993236343152,0.7866854554781031
0.8370374976221602,0.7866854554781031
0.8525550494402488,0.7866854554781032
0.8525550494402488,0.7866854554781032
0.848289278599568,0.7778396223080906
0.8340946002596017,0.7778396223080905
0.8008211828928697,0.7519045820778721
0.8310078739324266,0.68782015164806
0.7896908747772415,0.8209606964385726
0.705070466653445,0.7863422106020936
0.7245161169489538,0.7863422106020936
0.7643993410673994,0.79413154141843
0.7914819675827871,0.827675306792595
0.8089223295222943,0.7728125447981462
0.8337422202470229,0.7986652856114845
0.8207616173724132,0.8080408254314352
0.8265786365998982,0.8316148810686885
0.8261074219911025,0.8288151248911402
0.8342545286002931,0.83894848458867
0.8426995000900952,0.8377561435653259
0.8503141873961028,0.8526485492466048
0.8596296847378507,0.8594817076715926
0.8308810825320495,0.8773174398730823
0.8345582734360063,0.8773174398730823
0.8378723880060972,0.8745353615386678
0.8435735990035872,0.8712818713187631
0.8421895250079355,0.8734339120472651
0.8381481434348508,0.8676418522026227
0.8346046969774229,0.8678691374707994
0.8349637387384325,0.8678691374707995
0.8514464181937652,0.818776979516495
0.8549733989226478,0.8077014703782167
0.8605614458091918,0.7846949454351739
0.845488856548123,0.8107041750595074
0.8423833086493575,0.8048178513123979
0.8428005419036197,0.8125599936875293
0.8419935753634319,0.7562139124115317
0.8456957023273672,0.7543035515307768
0.8443780722573173,0.7639830983490418
0.8471118730577949,0.7733014945464954
0.8208395459631831,0.7638226868764972
0.8210819080772034,0.7613537280475997
0.8210819080772034,0.7613537280475997
0.8281851114381793,0.7613537280475996
0.8295594888907685,0.7613537280475997
0.8272614132477797,0.8046384124540282
0.8237646604288631,0.8148931875293091
0.8258050632534535,0.8148931875293091
0.81496835240434,0.8788242746626131
0.8195399041156349,0.8699738710655549
0.8175018798567123,0.8597864410437127
0.7928220620495322,0.8597864410437127
0.7948270921667517,0.8597864410437127
0.8077450592595738,0.8424269830495033
0.7812978474645195,0.8404118815157673
0.8035018295272999,0.8404118815157673
0.808500392197948,0.8404118815157672
0.8199743346452065,0.8404118815157673
0.7764955951523987,0.8080037779972291
0.837680646779026,0.8064831130418919
0.8329478955874746,0.7752929849395694
0.8316111926474727,0.797943746269279
0.8160877678489359,0.8072054043617204
0.7811096123365887,0.8520232495411136
0.7681581577144603,0.7571502503179718
0.7735002399541617,0.7851832391216573
0.8049780015541406,0.8014293599613291
0.7839157540102752,0.7961385249926429
0.7890870645832628,0.7967725314981008
0.7956676020407257,0.7951453816608569
0.7992176801724233,0.7917840560276668
0.803485726212305,0.7967894908905
0.8023953358779186,0.803609401884284
0.7929853573374243,0.8092056744790468
0.7988962389878143,0.8103154963065639
0.7846465080792296,0.8102693262225268
0.7825683774426457,0.7851186289613293
0.7732019659499866,0.80622508585648
0.7640411689333888,0.823512904892178
0.7996212242538107,0.8054464055756139
0.788637044079442,0.8134310563083705
