male_time_decay_dynamic,female_time_decay_dynamic
0.8823529411764706,0
0.9231035810617424,0.9213998846523306
0.9231035810617424,0.9213998846523306
0.9231035810617424,0.9213998846523306
0.9231035810617424,0.9213998846523306
0.9231035810617424,0.9213998846523306
0.9231035810617424,0.9213998846523306
0.9231035810617424,0.9213998846523306
0.9231035810617424,0.9213998846523306
0.9231035810617424,0.9213998846523306
0.9231035810617424,0.9213998846523306
0.9396952396138288,0.9213998846523306
0.9396952396138288,0.9213998846523306
0.960978168415951,0.9213998846523305
0.9543232221846081,0.9213998846523306
0.9261074725457694,0.9213998846523306
0.9235588526047459,0.8947567694683681
0.8773080026588994,0.8113061970457557
0.8560663347050788,0.8113061970457557
0.8337236704040918,0.8113061970457556
0.8337236704040918,0.8113061970457556
0.8337236704040918,0.8113061970457556
0.830488865781102,0.8113061970457556
0.8320010268554621,0.8113061970457557
0.8322610236011074,0.8113061970457557
0.8252405386448886,0.8113061970457556
0.8252405386448886,0.8113061970457556
0.8254901635705736,0.8113061970457557
0.8236623213867365,0.7820258179376552
0.8251462052455804,0.779899886891586
0.8162736015885641,0.7779453853453738
0.8147040412559543,0.7779453853453738
0.8147040412559543,0.7779453853453738
0.8147040412559543,0.7779453853453738
0.8147040412559543,0.7779453853453738
0.8035427374409905,0.7779453853453737
0.7937192327233599,0.7779453853453737
0.7937192327233599,0.7779453853453737
0.7961839862269587,0.7779453853453737
0.8004820725736758,0.7779453853453737
0.7985466459387289,0.7779453853453737
0.8013752817361381,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.8004871531792898,0.7779453853453737
0.7759683689483303,0.7779453853453737
0.7759683689483303,0.7779453853453737
0.7732714924288642,0.7779453853453737
0.7537353076198788,0.7779453853453737
0.749827232920412,0.7796000426748245
0.749827232920412,0.7984721599898039
0.749827232920412,0.7984721599898039
0.7535246448803372,0.798472159989804
0.7543491758644602,0.800308448939896
0.7543491758644602,0.800308448939896
0.7543491758644602,0.800308448939896
0.7516186833080076,0.8003084489398962
0.7516186833080076,0.8003084489398962
0.7516186833080076,0.7854458807675415
0.7516186833080076,0.7854458807675415
0.7516186833080076,0.7854458807675415
0.7516186833080076,0.7854458807675415
0.7512757986252661,0.7854458807675415
0.7519550730806629,0.7854458807675416
0.7519550730806629,0.7854458807675416
0.7519550730806629,0.7854458807675416
0.7519550730806629,0.7854458807675416
