male_time_decay,female_time_decay
0.8823529411764706,0
0.9230769230769231,0.9213483146067416
0.9230769230769231,0.9213483146067416
0.9230769230769231,0.9213483146067416
0.9230769230769231,0.9213483146067416
0.9230769230769231,0.9213483146067416
0.9230769230769231,0.9213483146067416
0.9230769230769231,0.9213483146067416
0.9230769230769231,0.9213483146067416
0.9230769230769231,0.9213483146067416
0.9230769230769231,0.9213483146067416
0.9399679223579673,0.9213483146067416
0.9399679223579673,0.9213483146067416
0.9609050395623663,0.9213483146067416
0.9541813906680161,0.9213483146067416
0.9266218762131011,0.9213483146067415
0.9240884103637788,0.8952229205277996
0.8787946089526015,0.81365581932883
0.8576292105781746,0.81365581932883
0.8361279784505222,0.81365581932883
0.8361279784505222,0.81365581932883
0.8361279784505222,0.81365581932883
0.8329362071693333,0.81365581932883
0.8343475751717154,0.81365581932883
0.8345718277318079,0.81365581932883
0.827823671952949,0.81365581932883
0.827823671952949,0.81365581932883
0.8280564636176936,0.81365581932883
0.8261710259164478,0.7864464461660988
0.8274616535120016,0.7835742806965545
0.819026555866166,0.781762057954269
0.8175727023668828,0.781762057954269
0.8175727023668828,0.781762057954269
0.8175727023668828,0.781762057954269
0.8175727023668828,0.781762057954269
0.8071637731450128,0.7817620579542689
0.7979231060099179,0.7817620579542689
0.7979231060099179,0.7817620579542689
0.7998749102139812,0.781762057954269
0.8035016176096036,0.781762057954269
0.801739210494268,0.781762057954269
0.8038128732432224,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.803021506751567,0.781762057954269
0.7801780886936471,0.781762057954269
0.7801780886936471,0.781762057954269
0.7777910986765029,0.781762057954269
0.7602235647287868,0.781762057954269
0.756208445383269,0.7825573269774417
0.756208445383269,0.7978841700313271
0.756208445383269,0.7978841700313271
0.7589999574325723,0.797884170031327
0.7596891567851148,0.7994106525090524
0.7596891567851148,0.7994106525090524
0.7596891567851148,0.7994106525090524
0.7572797657597165,0.7994106525090524
0.7572797657597165,0.7994106525090524
0.7572797657597165,0.7868769386399805
0.7572797657597165,0.7868769386399805
0.7572797657597165,0.7868769386399805
0.7572797657597165,0.7868769386399805
0.7569773042932135,0.7868769386399805
0.7575473652868273,0.7868769386399805
0.7575473652868273,0.7868769386399805
0.7575473652868273,0.7868769386399805
0.7575473652868273,0.7868769386399805
0.7575473652868273,0.7868769386399805
0.7575473652868273,0.7868769386399805
0.7575473652868273,0.7868769386399805
0.7583018273538008,0.7868769386399805
0.7583018273538008,0.7868769386399805
0.7563584572175832,0.7868769386399806
0.7534884142735103,0.7868769386399806
0.7495164714747483,0.7868769386399805
0.7495249297206777,0.7873548105213654
0.7542945181440298,0.7860719298190926
0.7542945181440298,0.7860719298190926
0.7544257348149074,0.7860719298190926
0.7546579297279338,0.7860719298190926
0.7519948540497441,0.7860719298190926
0.7519948540497441,0.7860719298190926
0.7592696981631647,0.7860719298190926
0.75866263340334,0.7860719298190926
