male_time_decay,female_time_decay,male_traditional,female_traditional
0.32832948421862973,0.3153219837157661,0.32832948421862973,0.3153219837157661
0.34528337771015594,0.3354677494924254,0.3508461732760798,0.34085510688836107
0.34595948595077325,0.3358410310129194,0.34616036616375656,0.3359362549800797
0.3478948529952674,0.3375384670757824,0.3503870750589027,0.33976063829787234
0.3504095625265457,0.3128087215757586,0.35287334230251777,0.28944504896626766
0.33707815546843684,0.3068012910860227,0.32011856243052983,0.2994524298425736
0.3381234743728881,0.3094951237143473,0.3391851606492216,0.3125
0.33019065638189493,0.29727583951017195,0.31981077981651373,0.28501628664495116
