male_time_decay,female_time_decay,check_points
0.8694616450517219,0,1997-09-20 05:05:10
0.9212759202259188,0.9211528729111025,1997-09-20 06:05:10
0.9212759202259188,0.9211528729111025,1997-09-20 07:05:10
0.9212759202259188,0.9211528729111025,1997-09-20 08:05:10
0.9212759202259188,0.9211528729111025,1997-09-20 09:05:10
0.9212759202259188,0.9211528729111025,1997-09-20 10:05:10
0.9212759202259188,0.9211528729111025,1997-09-20 11:05:10
0.9212759202259188,0.9211528729111025,1997-09-20 12:05:10
0.9212759202259188,0.9211528729111025,1997-09-20 13:05:10
0.9212759202259188,0.9211528729111025,1997-09-20 14:05:10
0.9212759202259188,0.9211528729111025,1997-09-20 15:05:10
0.9864601493371986,0.9211528729111026,1997-09-20 16:05:10
0.9864601493371986,0.9211528729111026,1997-09-20 17:05:10
0.9968582769623487,0.9211528729111026,1997-09-20 18:05:10
0.9604093125557785,0.9211528729111026,1997-09-20 19:05:10
0.9195806485945884,0.9211528729111026,1997-09-20 20:05:10
0.915989240814134,0.866455225067852,1997-09-20 21:05:10
0.8536259479715818,0.7422167473042001,1997-09-20 22:05:10
0.8373485296835617,0.7422167473042001,1997-09-20 23:05:10
0.8062838592714644,0.7422167473042001,1997-09-21 00:05:10
0.8062838592714644,0.7422167473042001,1997-09-21 01:05:10
0.8062838592714644,0.7422167473042001,1997-09-21 02:05:10
0.8002766400297499,0.7422167473042001,1997-09-21 03:05:10
0.8068212386452268,0.7422167473042001,1997-09-21 04:05:10
0.8092563743585347,0.7422167473042001,1997-09-21 05:05:10
0.7833223527352924,0.7422167473042,1997-09-21 06:05:10
0.7833223527352924,0.7422167473042,1997-09-21 07:05:10
0.7858058940235119,0.7422167473042001,1997-09-21 08:05:10
0.7911997525022753,0.6555851193758844,1997-09-21 09:05:10
0.8076559985350004,0.7293029061554503,1997-09-21 10:05:10
0.7830705839643554,0.7241769267886111,1997-09-21 11:05:10
0.7777785088460928,0.7241769267886111,1997-09-21 12:05:10
0.7777785088460928,0.7241769267886111,1997-09-21 13:05:10
0.7777785088460928,0.7241769267886111,1997-09-21 14:05:10
0.7777785088460928,0.7241769267886111,1997-09-21 15:05:10
0.7104756643491882,0.724176926788611,1997-09-21 16:05:10
0.6837825248580326,0.724176926788611,1997-09-21 17:05:10
0.6837825248580326,0.724176926788611,1997-09-21 18:05:10
0.748374449939138,0.724176926788611,1997-09-21 19:05:10
0.7898863330394476,0.7241769267886111,1997-09-21 20:05:10
0.7793130085542644,0.724176926788611,1997-09-21 21:05:10
0.8029017306822268,0.724176926788611,1997-09-21 22:05:10
0.7984045939387151,0.7241769267886111,1997-09-21 23:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 00:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 01:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 02:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 03:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 04:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 05:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 06:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 07:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 08:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 09:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 10:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 11:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 12:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 13:05:10
0.7984045939387151,0.7241769267886111,1997-09-22 14:05:10
