male_time_decay,female_time_decay,check_points
0.8709566331896097,0,1997-09-20 05:05:10
0.9223942723562344,0.9213504860935553,1997-09-20 06:05:10
0.9223942723562344,0.9213504860935553,1997-09-20 07:05:10
0.9223942723562344,0.9213504860935553,1997-09-20 08:05:10
0.9223942723562344,0.9213504860935553,1997-09-20 09:05:10
0.9223942723562344,0.9213504860935553,1997-09-20 10:05:10
0.9223942723562344,0.9213504860935553,1997-09-20 11:05:10
0.9223942723562344,0.9213504860935553,1997-09-20 12:05:10
0.9223942723562344,0.9213504860935553,1997-09-20 13:05:10
0.9223942723562344,0.9213504860935553,1997-09-20 14:05:10
0.9223942723562344,0.9213504860935553,1997-09-20 15:05:10
0.9865535516679554,0.9213504860935553,1997-09-20 16:05:10
0.9865535516679554,0.9213504860935553,1997-09-20 17:05:10
0.9968934620960432,0.9213504860935553,1997-09-20 18:05:10
0.9604278828614937,0.9213504860935553,1997-09-20 19:05:10
0.9192315958989928,0.9213504860935553,1997-09-20 20:05:10
0.9156154574049408,0.8672692914540475,1997-09-20 21:05:10
0.8534471579085268,0.7428883834863153,1997-09-20 22:05:10
0.8371904571043952,0.7428883834863154,1997-09-20 23:05:10
0.8060321460940376,0.7428883834863151,1997-09-21 00:05:10
0.8060321460940376,0.7428883834863151,1997-09-21 01:05:10
0.8060321460940376,0.7428883834863151,1997-09-21 02:05:10
0.8001129990020754,0.7428883834863151,1997-09-21 03:05:10
0.8065641690129546,0.7428883834863153,1997-09-21 04:05:10
0.808975526332246,0.7428883834863151,1997-09-21 05:05:10
0.783028511040912,0.7428883834863151,1997-09-21 06:05:10
0.783028511040912,0.7428883834863151,1997-09-21 07:05:10
0.7854667824337112,0.7428883834863153,1997-09-21 08:05:10
0.7916070581198548,0.655018190304371,1997-09-21 09:05:10
0.8080821056190912,0.7283638725899151,1997-09-21 10:05:10
0.7829212101432028,0.7233528334317466,1997-09-21 11:05:10
0.7777096885508944,0.7233528334317465,1997-09-21 12:05:10
0.7777096885508944,0.7233528334317465,1997-09-21 13:05:10
0.7777096885508944,0.7233528334317465,1997-09-21 14:05:10
0.7777096885508944,0.7233528334317465,1997-09-21 15:05:10
0.7108402131648547,0.7233528334317467,1997-09-21 16:05:10
0.6840373413883214,0.7233528334317467,1997-09-21 17:05:10
0.6840373413883214,0.7233528334317467,1997-09-21 18:05:10
0.7482524118798054,0.7233528334317466,1997-09-21 19:05:10
0.7895976599772435,0.7233528334317467,1997-09-21 20:05:10
0.7790745731265543,0.7233528334317468,1997-09-21 21:05:10
0.8027126090288235,0.7233528334317468,1997-09-21 22:05:10
0.7982897474984276,0.7233528334317468,1997-09-21 23:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 00:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 01:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 02:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 03:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 04:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 05:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 06:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 07:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 08:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 09:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 10:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 11:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 12:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 13:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 14:05:10
0.7982897474984276,0.7233528334317468,1997-09-22 15:05:10
0.3995030854658588,0.7233528334317467,1997-09-22 16:05:10
0.3995030854658588,0.7233528334317467,1997-09-22 17:05:10
0.4344300140168332,0.7233528334317467,1997-09-22 18:05:10
0.6057837593212405,0.7233528334317467,1997-09-22 19:05:10
0.6505406584406507,0.7890774586656479,1997-09-22 20:05:10
0.6505406584406506,0.8385690594681908,1997-09-22 21:05:10
0.6505406584406506,0.8385690594681908,1997-09-22 22:05:10
0.712278795563903,0.8385690594681908,1997-09-22 23:05:10
0.7183559824492854,0.8468356918954306,1997-09-23 00:05:10
0.7183559824492854,0.8468356918954306,1997-09-23 01:05:10
0.7183559824492854,0.8468356918954306,1997-09-23 02:05:10
0.691486501273315,0.8468356918954306,1997-09-23 03:05:10
0.691486501273315,0.8468356918954306,1997-09-23 04:05:10
0.691486501273315,0.7500463472581979,1997-09-23 05:05:10
0.691486501273315,0.7500463472581979,1997-09-23 06:05:10
0.691486501273315,0.7500463472581979,1997-09-23 07:05:10
0.691486501273315,0.7500463472581979,1997-09-23 08:05:10
0.6765870279167009,0.7500463472581979,1997-09-23 09:05:10
0.7249858377437043,0.7500463472581979,1997-09-23 10:05:10
0.7249858377437043,0.7500463472581979,1997-09-23 11:05:10
0.7249858377437043,0.7500463472581979,1997-09-23 12:05:10
0.7249858377437043,0.7500463472581979,1997-09-23 13:05:10
0.7249858377437043,0.7500463472581979,1997-09-23 14:05:10
0.7249858377437043,0.7500463472581979,1997-09-23 15:05:10
0.7249858377437043,0.7500463472581979,1997-09-23 16:05:10
0.7935710569116455,0.7500463472581979,1997-09-23 17:05:10
0.7935710569116455,0.7500463472581979,1997-09-23 18:05:10
0.7155732738334764,0.7500463472581977,1997-09-23 19:05:10
0.6851962456257505,0.7500463472581977,1997-09-23 20:05:10
0.6522293843760935,0.7500463472581977,1997-09-23 21:05:10
0.676521294060717,0.8666633398401948,1997-09-23 22:05:10
0.7590389991174973,0.686142106081731,1997-09-23 23:05:10
0.7590389991174973,0.686142106081731,1997-09-24 00:05:10
0.7614956343536278,0.686142106081731,1997-09-24 01:05:10
0.7639628221220112,0.686142106081731,1997-09-24 02:05:10
0.7068028781885372,0.686142106081731,1997-09-24 03:05:10
0.7068028781885372,0.686142106081731,1997-09-24 04:05:10
0.8087597889282577,0.6861421060817311,1997-09-24 05:05:10
0.7906619185260182,0.6861421060817312,1997-09-24 06:05:10
0.7906619185260182,0.6861421060817312,1997-09-24 07:05:10
0.7906619185260182,0.6861421060817312,1997-09-24 08:05:10
0.8011784640472009,0.6861421060817313,1997-09-24 09:05:10
0.8011784640472009,0.6861421060817313,1997-09-24 10:05:10
0.8011784640472009,0.6861421060817313,1997-09-24 11:05:10
0.8011784640472009,0.6861421060817313,1997-09-24 12:05:10
0.8011784640472009,0.6861421060817313,1997-09-24 13:05:10
0.837805545811426,0.6861421060817312,1997-09-24 14:05:10
0.8395712317273227,0.6861421060817313,1997-09-24 15:05:10
0.8395712317273227,0.6861421060817313,1997-09-24 16:05:10
0.7975294346596957,0.6861421060817312,1997-09-24 17:05:10
0.7846612987306659,0.6861421060817312,1997-09-24 18:05:10
0.8019074728831861,0.6861421060817313,1997-09-24 19:05:10
0.7877929426577637,0.6861421060817313,1997-09-24 20:05:10
0.7703649585866447,0.997674629712294,1997-09-24 21:05:10
0.6693501047532572,0.997674629712294,1997-09-24 22:05:10
0.6720537309713832,0.997674629712294,1997-09-24 23:05:10
0.6835120247923244,0.997674629712294,1997-09-25 00:05:10
0.7260225661609153,0.997674629712294,1997-09-25 01:05:10
0.8000095712001579,0.997674629712294,1997-09-25 02:05:10
0.8000095712001579,0.997674629712294,1997-09-25 03:05:10
0.810191874569741,0.9976746297122941,1997-09-25 04:05:10
0.8126134715192229,0.9976746297122939,1997-09-25 05:05:10
0.8126134715192229,0.9976746297122939,1997-09-25 06:05:10
0.8126134715192229,0.9976746297122939,1997-09-25 07:05:10
0.8126134715192229,0.9976746297122939,1997-09-25 08:05:10
0.8126134715192229,0.9976746297122939,1997-09-25 09:05:10
0.8126134715192229,0.9976746297122939,1997-09-25 10:05:10
0.8126134715192229,0.9976746297122939,1997-09-25 11:05:10
0.7692042463521406,0.9976746297122941,1997-09-25 12:05:10
0.7966374333322257,0.997674629712294,1997-09-25 13:05:10
0.7966374333322257,0.997674629712294,1997-09-25 14:05:10
0.7966374333322257,0.997674629712294,1997-09-25 15:05:10
0.7966374333322257,0.997674629712294,1997-09-25 16:05:10
0.7966374333322257,0.997674629712294,1997-09-25 17:05:10
0.7966374333322257,0.997674629712294,1997-09-25 18:05:10
0.7966374333322257,0.997674629712294,1997-09-25 19:05:10
0.7966374333322257,0.997674629712294,1997-09-25 20:05:10
0.728154783686744,0.9976746297122941,1997-09-25 21:05:10
0.728154783686744,0.9976746297122941,1997-09-25 22:05:10
0.6143616043140468,0.997674629712294,1997-09-25 23:05:10
0.6295826981011213,0.7502507672106737,1997-09-26 00:05:10
0.6295826981011213,0.7502507672106737,1997-09-26 01:05:10
0.6418614145315147,0.7502507672106737,1997-09-26 02:05:10
0.6924391955023993,0.8179834382997673,1997-09-26 03:05:10
0.8105629022691296,0.7508811833684502,1997-09-26 04:05:10
0.8378897820763818,0.7629339949644487,1997-09-26 05:05:10
0.8403941521906491,0.7629339949644486,1997-09-26 06:05:10
0.8403941521906491,0.7629339949644486,1997-09-26 07:05:10
0.8403941521906491,0.7629339949644486,1997-09-26 08:05:10
0.8375847509179019,0.7629339949644486,1997-09-26 09:05:10
0.8104678218778009,0.7629339949644486,1997-09-26 10:05:10
0.7853277833313903,0.7629339949644485,1997-09-26 11:05:10
0.7703283739536682,0.7629339949644486,1997-09-26 12:05:10
0.7575584101822993,0.7629339949644486,1997-09-26 13:05:10
0.7604350441689627,0.7629339949644487,1997-09-26 14:05:10
0.7993855403360138,0.7629339949644487,1997-09-26 15:05:10
0.8002036920170718,0.7629339949644487,1997-09-26 16:05:10
0.7886181405498927,0.7254683384640676,1997-09-26 17:05:10
0.7934531925094779,0.7254683384640674,1997-09-26 18:05:10
0.7819918051746777,0.7455182467992355,1997-09-26 19:05:10
0.7763872305653277,0.7455182467992354,1997-09-26 20:05:10
0.7659873931304207,0.72668733550152,1997-09-26 21:05:10
0.7423982523647917,0.72668733550152,1997-09-26 22:05:10
