age_7_25_time_decay,age_7_25_traditional,age_26_31_time_decay,age_26_31_traditional,age_32_40_time_decay,age_32_40_traditional,age_41_73_time_decay,age_41_73_traditional
0.8188505747126437,0.8188505747126437,0.7310647639956093,0.7310647639956093,0.7751605995717344,0.7751605995717344,0.7756598240469208,0.7756598240469208
0.7915627804926698,0.7840040753948039,0.8151923709306149,0.8511737089201878,0.8120193677015095,0.8253783469150174,0.8269052044609665,0.8365543898398675
0.8255696778597666,0.8420138888888888,0.7985993064527096,0.794273958511915,0.8255305669939816,0.8293954700993971,0.85150114010641,0.8553828102082722
0.8111299082895557,0.793635790800252,0.8053575651116441,0.8120300751879699,0.8379314238398133,0.8560830860534124,0.8409109021357986,0.8229480017189514
0.7655482515090052,0.7271198654816239,0.7967069020768797,0.7895791583166333,0.8049394584449174,0.7537383177570094,0.8227253100957764,0.8050742574257426
0.7722042938185864,0.7789169295478444,0.7648008772367044,0.7046918123275069,0.8007116412406183,0.7935323383084577,0.8163156403475633,0.8103699388290125
0.7538026294689124,0.7278434268833087,0.7688635978570135,0.7746160794941283,0.79692580754751,0.7934131736526946,0.7911177543575193,0.7734126141431302
0.7448008024313268,0.7240649258997883,0.7478976608969385,0.7261812548412083,0.7850884154538358,0.7747081712062257,0.7807360111543407,0.7687661777394306
