age_7_30_time_decay,age_7_30_traditional,age_31_73_time_decay,age_31_73_traditional
0.7788341255941956,0.7788341255941956,0.7752941176470588,0.7752941176470588
0.8004842013781116,0.8076287978863936,0.8176761433868974,0.8299908842297175
0.8123867922960599,0.8167377689026051,0.8385170873847908,0.8430721729062138
0.8081674049288754,0.8035662510872716,0.8393786896351495,0.8407326299024487
0.7816369545947011,0.7595331638548648,0.8145474239922599,0.7850036845983788
0.7688673416891137,0.7519237203077952,0.8101652963099946,0.8049990081333069
0.7605853743246213,0.7488825680617636,0.7932393600980937,0.7800482474811977
0.7464388785857873,0.7254313578394599,0.7824637142454809,0.7712915495286919
