male_time_decay,female_time_decay,male_traditional,female_traditional
0.7842571208622017,0.7727609178386381,0.7842571208622017,0.7727609178386381
0.7815233929250666,0.7540215523973137,0.7806264208133367,0.7490102929532858
0.7947397081245916,0.8009395930546297,0.7986664406396564,0.8129083665338646
0.7947144503567838,0.8016268648658377,0.7946819252776843,0.8025265957446809
0.7960833687276258,0.7549373595726637,0.7974245627522583,0.7108269858541894
0.756627893546042,0.7176975953282312,0.7064344819068791,0.6721423682409309
0.7550514733321236,0.7237143473132871,0.7534503698796511,0.7304258241758241
0.7496342114199777,0.7107384894850834,0.742545871559633,0.6977198697068404
