age_7_30_time_decay,age_7_30_traditional,age_31_73_time_decay,age_31_73_traditional
0.7838378784088066,0.7838378784088066,0.7788235294117647,0.7788235294117647
0.7718045812899621,0.7678335535006605,0.7797986932721173,0.7800820419325433
0.7763265034813965,0.777979486248525,0.815380229943306,0.8231570822076418
0.7794401920926483,0.7828356045230501,0.8154843704635634,0.8156480191120844
0.7733714173150793,0.7683152299514675,0.8016489814805078,0.7851879145173176
0.7322346058712126,0.6776513884242221,0.7644940112094227,0.7206903392184091
0.7342503706607694,0.7370987403494514,0.7593589018290389,0.7553568894565064
0.7148021110046298,0.6859214803700925,0.7583161329363393,0.7572349925582934
