male_time_decay,female_time_decay,male_traditional,female_traditional
0.7823325635103926,0.7586972612879349,0.7823325635103926,0.7586972612879349
0.8127139596804869,0.7907230985475558,0.8226824955796919,0.7992874109263658
0.8233173600522762,0.8329048027172016,0.8264677628976663,0.8436653386454184
0.8214425835560678,0.8272355894685695,0.8190283855043196,0.819813829787234
0.8030975062192828,0.774511946705367,0.7851239669421488,0.7247007616974973
0.790776323030826,0.7766478904404797,0.7751018895887366,0.7792607802874744
0.7826111889021647,0.7617785443431282,0.774318206911781,0.7451923076923077
0.7745699315965653,0.744923559637456,0.7640481651376146,0.7280130293159609
